2021    1   25    6   51    16.18    10.18 
2021    1   25    7    1    16.17     9.90 
2021    1   25    7   11    16.20    10.11 
2021    1   25    7   21    16.21    10.13 
2021    1   25    7   31    16.19    10.19 
2021    1   25    7   41    16.15     9.98 
2021    1   25    7   51    16.08    10.16 
2021    1   25    8    1    16.07    10.19 
2021    1   25    8   11    16.13    10.14 
2021    1   25    8   21    16.15    10.18 
2021    1   25    8   31    16.16    10.10 
2021    1   25    8   41    16.21    10.17 
2021    1   25    8   51    16.27     9.96 
2021    1   25    9    1    16.29    10.15 
2021    1   25    9   11    16.29    10.21 
2021    1   25    9   21    16.20    10.04 
2021    1   25    9   31    16.18    10.10 
2021    1   25    9   41    16.13    10.23 
2021    1   25    9   51    16.12    10.11 
2021    1   25   10    1    16.11    10.25 
2021    1   25   10   11    16.13    10.12 
2021    1   25   10   21    16.13    10.15 
2021    1   25   10   31    16.15    10.18 
2021    1   25   10   41    16.15    10.15 
2021    1   25   10   51    16.13    10.25 
2021    1   25   11    1    16.27    10.22 
2021    1   25   11   11    16.26    10.22 
2021    1   25   11   21    16.32    10.29 
2021    1   25   11   31    16.26    10.20 
2021    1   25   11   41    16.20    10.22 
2021    1   25   11   51    16.05    10.22 
2021    1   25   12    1    15.99    10.22 
2021    1   25   12   11    15.91    10.20 
2021    1   25   12   21    15.87    10.34 
2021    1   25   12   31    15.84    10.34 
2021    1   25   12   41    15.86    10.28 
2021    1   25   12   51    15.91    10.36 
2021    1   25   13    1    15.95    10.31 
2021    1   25   13   11    16.00    10.10 
2021    1   25   13   21    15.99    10.29 
2021    1   25   13   31    15.90    10.38 
2021    1   25   13   41    15.92    10.39 
2021    1   25   13   51    15.88    10.33 
2021    1   25   14    1    15.82    10.47 
2021    1   25   14   11    15.80    10.46 
2021    1   25   14   21    15.81    10.30 
2021    1   25   14   31    15.81    10.35 
2021    1   25   14   41    15.83    10.42 
2021    1   25   14   51    15.87    10.26 
2021    1   25   15    1    15.84    10.42 
2021    1   25   15   11    15.79    10.40 
2021    1   25   15   21    15.73    10.40 
2021    1   25   15   31    15.67    10.35 
2021    1   25   15   41    15.62    10.24 
2021    1   25   15   51    15.61    10.29 
2021    1   25   16    1    15.61    10.31 
2021    1   25   16   11    15.59    10.24 
2021    1   25   16   21    15.54    10.35 
2021    1   25   16   31    15.41    10.25 
2021    1   25   16   41    15.35    10.13 
2021    1   25   16   51    15.31    10.24 
2021    1   25   17    1    15.30    10.28 
2021    1   25   17   11    15.33    10.29 
2021    1   25   17   21    15.37    10.13 
2021    1   25   17   31    15.37    10.14 
2021    1   25   17   41    15.31    10.33 
2021    1   25   17   51    15.28    10.36 
2021    1   25   18    1    15.30    10.27 
2021    1   25   18   11    15.30    10.39 
2021    1   25   18   21    15.19    10.39 
2021    1   25   18   31    15.16    10.32 
2021    1   25   18   41    15.28    10.25 
2021    1   25   18   51    15.34    10.36 
2021    1   25   19    1    15.34    10.40 
2021    1   25   19   11    15.24    10.33 
2021    1   25   19   21    15.24    10.48 
2021    1   25   19   31    15.34    10.29 
2021    1   25   19   41    15.34    10.23 
2021    1   25   19   51    15.16    10.32 
2021    1   25   20    1    14.96    10.26 
2021    1   25   20   11    14.92    10.31 
2021    1   25   20   21    14.99    10.45 
2021    1   25   20   31    15.10    10.21 
2021    1   25   20   41    15.16    10.32 
2021    1   25   20   51    15.16    10.36 
2021    1   25   21    1    15.26    10.48 
2021    1   25   21   11    15.32    10.29 
2021    1   25   21   21    15.34    10.19 
2021    1   25   21   31    15.37    10.41 
2021    1   25   21   41    15.62    10.39 
2021    1   25   21   51    15.65    10.29 
2021    1   25   22    1    15.52    10.41 
2021    1   25   22   11    15.41    10.23 
2021    1   25   22   21    15.27    10.21 
2021    1   25   22   31    15.22    10.52 
2021    1   25   22   41    15.39    10.32 
2021    1   25   22   51    15.08    10.38 
2021    1   25   23    1    14.96    10.28 
2021    1   25   23   11    15.01    10.22 
