time	x	y	
03:26.0	"32,54"	"-11,76"	3
03:26.0	"32,58"	"-11,76"	3
03:26.0	"32,54"	"-11,80"	3
03:26.1	"32,58"	"-11,80"	3
03:26.2	"32,54"	"-11,80"	3
03:26.3	"32,49"	"-11,80"	3
03:26.4	"32,45"	"-11,80"	3
03:26.5	"32,45"	"-11,84"	3
03:26.5	"32,45"	"-11,80"	3
03:26.6	"32,41"	"-11,80"	3
03:26.8	"32,41"	"-11,75"	3
03:26.8	"32,41"	"-11,76"	3
03:26.8	"32,37"	"-11,75"	3
03:26.9	"32,36"	"-11,80"	3
03:26.9	"32,32"	"-11,80"	3
03:26.9	"32,28"	"-11,80"	3
03:27.0	"32,23"	"-11,79"	3
03:27.1	"32,23"	"-11,80"	3
03:27.1	"32,15"	"-11,84"	3
03:27.2	"32,06"	"-11,92"	3
03:27.2	"31,88"	"-12,01"	3
03:27.3	"31,80"	"-12,05"	3
03:27.4	"31,80"	"-12,09"	3
03:27.5	"31,84"	"-12,05"	3
03:27.6	"31,93"	"-12,05"	3
03:27.7	"32,01"	"-12,05"	3
03:27.7	"32,27"	"-12,01"	3
03:27.8	"32,41"	"-11,97"	3
03:27.8	"32,27"	"-12,01"	3
03:27.9	"32,28"	"-12,01"	3
03:27.9	"31,79"	"-12,26"	3
03:28.0	"31,14"	"-12,51"	3
03:28.0	"31,09"	"-12,55"	3
03:28.0	"30,79"	"-12,64"	3
03:28.1	"30,57"	"-12,72"	3
03:28.1	"30,52"	"-12,72"	3
03:28.2	"30,26"	"-12,80"	3
03:28.3	"30,05"	"-12,79"	3
03:28.3	"29,74"	"-12,79"	3
03:28.4	"29,48"	"-12,78"	3
03:28.5	"29,26"	"-12,82"	3
03:28.5	"28,92"	"-12,90"	3
03:28.6	"28,74"	"-12,99"	3
03:28.6	"28,65"	"-12,98"	3
03:28.7	"28,65"	"-13,03"	3
03:28.7	"28,57"	"-13,03"	3
03:28.8	"28,44"	"-12,98"	3
03:28.9	"28,31"	"-12,98"	3
03:28.9	"28,22"	"-12,93"	3
03:29.0	"28,09"	"-12,93"	3
03:29.1	"27,92"	"-12,93"	3
03:29.1	"27,83"	"-12,92"	3
03:29.2	"27,66"	"-12,92"	3
03:29.2	"27,61"	"-12,92"	3
03:29.3	"27,48"	"-12,96"	3
03:29.4	"27,40"	"-12,96"	3
03:29.4	"26,83"	"-13,25"	3
03:29.5	"26,47"	"-13,64"	3
03:29.5	"26,34"	"-13,81"	3
03:29.6	"26,25"	"-13,89"	3
03:29.7	"26,16"	"-13,93"	3
03:29.7	"26,12"	"-13,97"	3
03:29.8	"26,07"	"-14,02"	3
03:29.8	"25,99"	"-13,97"	3
03:29.9	"25,90"	"-13,97"	3
03:30.0	"25,94"	"-14,01"	3
03:30.1	"25,81"	"-13,97"	3
03:30.2	"25,55"	"-14,01"	3
03:30.3	"25,64"	"-14,01"	3
03:30.3	"25,68"	"-13,97"	3
03:30.4	"25,73"	"-13,92"	3
03:30.4	"25,64"	"-13,92"	3
03:30.5	"25,51"	"-13,92"	3
03:30.6	"25,51"	"-13,96"	3
03:30.6	"25,51"	"-13,92"	3
03:30.7	"25,55"	"-13,92"	3
03:30.9	"25,60"	"-13,96"	3
03:30.9	"25,55"	"-13,96"	3
03:31.0	"25,60"	"-13,96"	3
03:31.2	"25,55"	"-13,96"	3
03:31.5	"25,55"	"-13,92"	3
03:31.7	"25,55"	"-13,96"	3
03:32.3	"25,51"	"-13,96"	3
03:32.4	"25,55"	"-13,96"	3
03:32.4	"25,55"	"-13,92"	3
03:32.5	"25,55"	"-13,96"	3
03:47.0	"15,14"	"-16,42"	4
03:47.2	"15,22"	"-16,38"	4
03:47.2	"15,49"	"-16,29"	4
03:47.3	"16,01"	"-16,17"	4
03:47.4	"17,06"	"-15,89"	4
03:47.4	"17,54"	"-15,77"	4
03:47.5	"17,58"	"-15,68"	4
03:47.5	"17,54"	"-15,68"	4
03:47.6	"17,75"	"-15,69"	4
03:47.7	"17,88"	"-15,69"	4
03:47.7	"17,80"	"-15,69"	4
03:47.8	"18,01"	"-15,69"	4
03:47.9	"18,23"	"-15,70"	4
03:47.9	"18,32"	"-15,74"	4
03:48.0	"18,49"	"-15,79"	4
03:48.0	"18,58"	"-15,79"	4
03:48.1	"18,62"	"-15,84"	4
03:48.2	"18,66"	"-15,88"	4
03:48.3	"18,75"	"-15,97"	4
03:48.3	"18,74"	"-15,97"	4
03:48.3	"18,79"	"-16,06"	4
03:48.4	"18,74"	"-16,06"	4
03:48.5	"18,70"	"-16,06"	4
03:48.5	"18,66"	"-16,05"	4
03:48.5	"18,70"	"-16,06"	4
03:48.6	"18,57"	"-16,01"	4
03:48.6	"18,48"	"-15,96"	4
03:48.7	"18,82"	"-16,36"	4
03:48.8	"19,04"	"-16,63"	4
03:48.8	"19,08"	"-16,71"	4
03:48.9	"19,12"	"-16,71"	4
03:48.9	"19,12"	"-16,67"	4
03:49.0	"19,08"	"-16,67"	4
03:49.1	"19,21"	"-16,72"	4
03:49.1	"19,29"	"-16,80"	4
03:49.2	"19,34"	"-16,85"	4
03:49.2	"19,34"	"-16,81"	4
03:49.3	"19,33"	"-16,89"	4
03:49.4	"19,50"	"-17,33"	4
03:49.4	"19,58"	"-17,55"	4
03:49.5	"19,63"	"-17,55"	4
03:49.5	"19,67"	"-17,55"	4
03:49.6	"19,63"	"-17,55"	4
03:49.7	"19,63"	"-17,46"	4
03:49.7	"19,54"	"-17,33"	4
03:49.8	"19,41"	"-17,42"	4
03:49.8	"19,32"	"-17,41"	4
03:49.9	"19,29"	"-17,20"	4
03:50.0	"19,24"	"-17,11"	4
03:50.0	"19,25"	"-17,02"	4
03:50.1	"19,24"	"-17,15"	4
03:50.1	"19,20"	"-17,15"	4
03:50.2	"19,20"	"-17,20"	4
03:50.3	"19,20"	"-17,06"	4
03:50.3	"19,12"	"-17,02"	4
03:50.4	"18,94"	"-17,10"	4
03:50.4	"18,94"	"-17,23"	4
03:50.5	"18,98"	"-17,32"	4
03:50.6	"19,02"	"-17,63"	4
03:50.6	"18,97"	"-17,88"	4
03:50.7	"18,83"	"-18,10"	4
03:50.8	"18,70"	"-18,18"	4
03:50.8	"18,75"	"-18,18"	4
03:51.0	"18,66"	"-18,27"	4
03:51.1	"18,61"	"-18,27"	4
03:51.1	"18,70"	"-18,23"	4
03:51.2	"18,83"	"-18,18"	4
03:51.2	"18,79"	"-18,14"	4
03:51.4	"18,79"	"-18,10"	4
03:51.7	"18,79"	"-18,14"	4
03:51.7	"18,79"	"-18,10"	4
03:51.8	"18,79"	"-18,05"	4
03:51.8	"18,75"	"-18,01"	4
03:52.0	"18,79"	"-18,01"	4
03:52.1	"18,75"	"-18,05"	4
03:52.1	"18,70"	"-18,14"	4
03:52.2	"18,61"	"-18,27"	4
03:52.3	"18,57"	"-18,35"	4
03:52.3	"18,52"	"-18,40"	4
03:52.4	"18,61"	"-18,35"	4
03:52.4	"18,57"	"-18,44"	4
03:52.5	"18,43"	"-18,57"	4
03:52.6	"18,43"	"-18,65"	4
03:52.6	"18,48"	"-18,66"	4
03:52.7	"18,52"	"-18,66"	4
03:52.7	"18,48"	"-18,70"	4
03:52.9	"18,48"	"-18,65"	4
03:52.9	"18,52"	"-18,66"	4
03:53.0	"18,52"	"-18,61"	4
03:53.0	"18,52"	"-18,57"	4
03:53.1	"18,57"	"-18,48"	4
03:53.2	"18,61"	"-18,61"	4
03:53.2	"18,61"	"-18,70"	4
03:53.3	"18,65"	"-18,79"	4
03:53.4	"18,69"	"-18,79"	4
03:53.5	"18,78"	"-18,75"	4
03:53.6	"18,73"	"-18,79"	4
03:53.7	"18,73"	"-18,75"	4
03:53.7	"18,69"	"-18,74"	4
03:53.8	"18,74"	"-18,70"	4
03:53.8	"18,74"	"-18,66"	4
03:54.0	"18,78"	"-18,66"	4
03:54.1	"18,82"	"-18,66"	4
03:54.3	"18,78"	"-18,66"	4
03:54.4	"18,78"	"-18,62"	4
03:54.4	"18,78"	"-18,57"	4
03:54.6	"18,78"	"-18,53"	4
03:54.7	"18,78"	"-18,48"	4
03:54.7	"18,78"	"-18,49"	4
03:54.7	"18,83"	"-18,49"	4
03:54.8	"18,87"	"-18,49"	4
03:54.9	"18,87"	"-18,44"	4
03:55.0	"18,92"	"-18,40"	4
03:55.0	"18,96"	"-18,40"	4
03:55.1	"19,00"	"-18,36"	4
