time 	x	y	
03:45.5	"22,40"	"-0,45"	4
03:45.7	"22,36"	"-0,49"	4
03:45.8	"22,40"	"-0,49"	4
03:45.9	"22,53"	"-0,45"	4
03:45.9	"22,67"	"-0,40"	4
03:46.0	"22,75"	"-0,45"	4
03:46.0	"22,71"	"-0,49"	4
03:46.1	"22,75"	"-0,49"	4
03:46.2	"22,75"	"-0,44"	4
03:46.2	"22,71"	"-0,45"	4
03:46.3	"22,75"	"-0,49"	4
03:46.3	"22,71"	"-0,45"	4
03:46.4	"22,75"	"-0,45"	4
03:46.4	"22,75"	"-0,44"	4
03:46.5	"22,80"	"-0,40"	4
03:46.5	"22,75"	"-0,40"	4
03:46.6	"22,75"	"-0,36"	4
03:46.7	"22,71"	"-0,31"	4
03:46.8	"22,75"	"-0,40"	4
03:46.8	"22,75"	"-0,44"	4
03:46.9	"22,84"	"-0,44"	4
03:46.9	"22,84"	"-0,49"	4
03:47.0	"22,93"	"-0,53"	4
03:47.1	"22,93"	"-0,58"	4
03:47.1	"22,93"	"-0,62"	4
03:47.2	"22,93"	"-0,66"	4
03:47.3	"22,97"	"-0,71"	4
03:47.5	"22,93"	"-0,71"	4
03:47.6	"22,93"	"-0,75"	4
03:47.8	"22,93"	"-0,79"	4
03:48.3	"22,93"	"-0,84"	4
03:48.5	"22,89"	"-0,88"	4
03:48.5	"22,84"	"-0,88"	4
03:48.6	"22,89"	"-0,88"	4
03:48.6	"22,89"	"-0,93"	4
03:48.8	"22,89"	"-0,97"	4
03:48.8	"22,93"	"-0,93"	4
03:48.9	"22,89"	"-0,93"	4
03:48.9	"22,84"	"-0,93"	4
03:49.0	"22,76"	"-0,93"	4
03:49.2	"22,75"	"-0,97"	4
03:49.4	"22,71"	"-0,97"	4
03:49.4	"22,71"	"-1,01"	4
03:49.5	"22,62"	"-1,01"	4
03:49.6	"22,67"	"-1,01"	4
03:49.6	"22,62"	"-1,01"	4
03:49.7	"22,62"	"-1,06"	4
03:49.7	"22,58"	"-1,06"	4
