time	x	y	
03:16.7	"44,29"	"-6,97"	3
03:16.7	"44,33"	"-6,97"	3
03:16.9	"44,32"	"-7,01"	3
03:17.0	"44,23"	"-7,49"	3
03:17.0	"44,23"	"-7,44"	3
03:17.1	"44,32"	"-7,01"	3
03:17.1	"44,32"	"-6,97"	3
03:17.3	"44,31"	"-7,46"	3
03:17.5	"44,31"	"-7,42"	3
03:17.6	"44,30"	"-7,46"	3
03:17.7	"43,80"	"-7,78"	3
03:17.7	"43,80"	"-7,74"	3
03:17.8	"43,80"	"-7,83"	3
03:17.8	"43,80"	"-7,78"	3
03:17.9	"43,80"	"-7,82"	3
03:17.9	"43,80"	"-7,78"	3
03:18.0	"43,81"	"-7,78"	3
03:18.1	"43,56"	"-8,95"	3
03:18.1	"43,57"	"-8,91"	3
03:18.2	"44,76"	"-6,96"	3
03:18.3	"44,76"	"-6,87"	3
03:18.4	"44,76"	"-6,91"	3
03:18.4	"44,76"	"-7,00"	3
03:18.5	"45,24"	"-7,74"	3
03:18.6	"45,24"	"-7,70"	3
03:18.7	"45,24"	"-7,74"	3
03:18.7	"45,33"	"-7,22"	3
03:18.8	"44,06"	"-7,39"	3
03:18.9	"44,16"	"-6,83"	3
03:19.0	"44,16"	"-6,87"	3
03:19.1	"44,16"	"-6,83"	3
03:19.2	"44,06"	"-7,30"	3
03:19.3	"44,06"	"-7,35"	3
03:19.4	"44,11"	"-7,35"	3
03:19.4	"44,11"	"-7,30"	3
03:19.4	"44,10"	"-7,35"	3
03:19.6	"44,10"	"-7,39"	3
03:19.7	"44,10"	"-7,35"	3
03:20.0	"44,10"	"-7,39"	3
03:20.1	"44,10"	"-7,35"	3
03:20.2	"44,11"	"-7,30"	3
03:20.4	"44,07"	"-7,30"	3
03:20.5	"44,07"	"-7,35"	3
03:20.5	"44,07"	"-7,30"	3
03:20.8	"44,08"	"-7,30"	3
03:20.9	"44,08"	"-7,34"	3
03:21.0	"44,08"	"-7,39"	3
03:21.0	"44,08"	"-7,30"	3
03:21.1	"44,08"	"-7,34"	3
