time	x	y	
03:02.0	"22,26"	"-4,52"	4
03:02.1	"22,80"	"-4,54"	4
03:02.2	"23,05"	"-4,39"	4
03:02.3	"23,18"	"-4,23"	4
03:02.5	"23,24"	"-3,86"	4
03:02.6	"23,20"	"-3,65"	4
03:02.7	"23,21"	"-3,61"	4
03:02.8	"23,17"	"-3,57"	4
03:03.0	"22,68"	"-3,46"	4
03:03.1	"22,51"	"-3,46"	4
03:03.2	"22,26"	"-3,61"	4
03:03.3	"22,21"	"-3,69"	4
03:03.5	"22,17"	"-3,77"	4
03:03.6	"22,16"	"-3,93"	4
03:03.7	"22,36"	"-4,11"	4
03:03.8	"22,44"	"-4,19"	4
03:04.0	"22,48"	"-4,32"	4
03:04.1	"22,55"	"-4,57"	4
03:04.2	"23,33"	"-4,64"	4
03:04.3	"23,58"	"-4,57"	4
03:04.5	"23,80"	"-4,29"	4
03:04.6	"23,77"	"-3,88"	4
03:04.7	"23,38"	"-2,42"	4
03:04.8	"22,57"	"-1,93"	4
03:05.0	"22,37"	"-1,84"	4
03:05.1	"22,29"	"-1,80"	4
03:05.3	"22,33"	"-1,80"	4
03:05.8	"22,33"	"-1,76"	4
03:06.9	"22,34"	"-1,76"	4
03:07.0	"22,38"	"-1,76"	4
03:07.1	"22,33"	"-1,76"	4
03:07.1	"22,34"	"-1,76"	4
03:38.7	"17,60"	"2,57"	5
03:39.0	"17,57"	"2,61"	5
03:39.1	"17,53"	"2,78"	5
03:39.2	"17,53"	"2,77"	5
03:39.3	"16,47"	"4,18"	5
03:39.4	"16,05"	"4,81"	5
03:39.6	"15,50"	"5,58"	5
03:39.8	"15,07"	"6,17"	5
03:39.9	"14,03"	"9,06"	5
03:40.0	"13,93"	"9,48"	5
03:40.1	"13,93"	"9,44"	5
03:40.4	"13,92"	"9,44"	5
03:40.6	"13,97"	"9,48"	5
03:40.8	"14,01"	"9,52"	5
03:40.9	"14,10"	"9,68"	5
03:41.2	"14,10"	"9,64"	5
03:41.8	"14,06"	"9,64"	5
03:41.9	"14,02"	"9,64"	5
03:42.0	"13,98"	"9,64"	5
03:42.3	"13,94"	"9,60"	5
03:42.7	"13,94"	"9,61"	5
03:44.3	"13,98"	"9,65"	5
03:44.4	"14,11"	"9,64"	5
03:44.7	"14,43"	"9,51"	5
03:44.9	"14,43"	"9,55"	5
03:45.0	"14,43"	"9,51"	5
03:45.2	"14,39"	"9,55"	5
03:45.4	"14,35"	"9,56"	5
03:45.5	"14,31"	"9,56"	5
03:45.7	"14,27"	"9,56"	5
03:45.8	"14,23"	"9,56"	5
03:45.9	"14,22"	"9,52"	5
03:46.0	"14,23"	"9,52"	5
03:46.2	"14,35"	"9,51"	5
03:46.3	"14,39"	"9,43"	5
03:46.4	"14,31"	"9,60"	5
04:11.9	"15,96"	"15,91"	6
04:12.0	"16,44"	"15,56"	6
